run_id,community,ratio_index,ratio,lag_mode,initial_condition,initial_ng_per_species,initial_total_ng,initial_bt,extinction_mode,hard_extinction,cycle,cycle_start_total_ng,cycle_start_bt,cycle_end_total_ng,cycle_end_bt,next_start_total_ng,next_start_bt,cycle_map_residual_log10,cycle_start_Col,cycle_end_Col,next_start_Col,cycle_start_Cs,cycle_end_Cs,next_start_Cs,cycle_start_Et,cycle_end_Et,next_start_Et,cycle_start_Eu.c,cycle_end_Eu.c,next_start_Eu.c,cycle_start_Eu.l,cycle_end_Eu.l,next_start_Eu.l,cycle_start_Im,cycle_end_Im,next_start_Im,cycle_start_Ld,cycle_end_Ld,next_start_Ld,cycle_start_Lsp,cycle_end_Lsp,next_start_Lsp,cycle_start_Mi,cycle_end_Mi,next_start_Mi,cycle_start_Va,cycle_end_Va,next_start_Va,cycle_start_Bt,cycle_end_Bt,next_start_Bt,converged_last_n,n_ng_above_threshold,final_bt_above_threshold,surviving_ng_species,final_survival_class
162,Bt_plus_all_10_NG,20,0.05963623316594643,off,ng_high_bt_low,0.1,1.0,0.001,hard_extinction,True,100,0.003546531366948312,0.0018950604870205854,0.7092984194117604,0.379012110083692,0.0035464920970588016,0.00189506055041846,0.002282660097673528,0.0,0.0,0.0,9.697207318360745e-05,0.019394415830953287,9.697207915476643e-05,1.6204948013881768e-05,0.0032409905635518627,1.6204952817759313e-05,1.4286545951538296e-05,0.002842330516121627,1.4211652580608134e-05,0.0009513618965818954,0.19027667714699703,0.0009513833857349852,3.074610539682196e-05,0.006149221663423541,3.0746108317117706e-05,0.00037274028447448123,0.07454805903233423,0.0003727402951616712,0.0003962362415136345,0.07924725064619122,0.00039623625323095607,0.0012146042666114332,0.2429237305096185,0.0012146186525480924,0.0004533790052210181,0.0906757435025691,0.0004533787175128455,0.0018950604870205854,0.379012110083692,0.00189506055041846,False,9,True,Cs|Et|Eu.c|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
163,Bt_plus_all_10_NG,20,0.05963623316594643,off,ng_high_bt_low,0.1,1.0,0.001,no_extinction_control,False,100,0.0035467243844637215,0.001895059416792007,0.709335601863075,0.37901190392008166,0.003546678009315374,0.0018950595196004082,0.01627360464603278,1.95150915082008e-07,3.759472376613057e-05,1.8797361883065287e-07,9.697197173682306e-05,0.01939439628892045,9.697198144460225e-05,1.6204863704005183e-05,0.0032409743216971635,1.6204871608485818e-05,1.4286269365288006e-05,0.0028422747522971834,1.4211373761485917e-05,0.0009513614892441808,0.19027659939192382,0.0009513829969596191,3.074605544866859e-05,0.006149212041910662,3.0746060209553306e-05,0.0003727401041523035,0.07454802429596111,0.00037274012147980553,0.00039623604370235375,0.07924721254080846,0.0003962360627040423,0.0012146036472745,0.24292361168029236,0.0012146180584014618,0.00045337878892051637,0.09067570182549754,0.0004533785091274877,0.001895059416792007,0.37901190392008166,0.0018950595196004082,False,9,True,Cs|Et|Eu.c|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
164,Bt_plus_all_10_NG,20,0.05963623316594643,on,ng_low_bt_high,0.0001,0.001,1.0,hard_extinction,True,60,0.0031941742503808295,0.0019043393255853364,0.6388339873443131,0.380867865118218,0.0031941699367215655,0.00190433932559109,2.4367271980185734e-05,0.0,0.0,0.0,9.677058695065611e-05,0.019354117390485356,9.677058695242678e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00012086521532660086,0.024171686809092888,0.00012085843404546443,3.116227947764991e-05,0.006232455895736203,3.116227947868101e-05,0.00036157821721361503,0.0723156434429414,0.00036157821721470704,0.0003521000789578795,0.07042001579189998,0.0003521000789594999,0.0017707983074490433,0.3541601603151212,0.0017708008015756061,0.0004608995650053847,0.09217990769903604,0.0004608995384951802,0.0019043393255853364,0.380867865118218,0.00190433932559109,True,7,True,Cs|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
165,Bt_plus_all_10_NG,20,0.05963623316594643,on,ng_low_bt_high,0.0001,0.001,1.0,no_extinction_control,False,60,0.0031941742255239903,0.0019043393255853659,0.6388339829741085,0.38086786511822357,0.0031941699148705428,0.0019043393255911178,2.435029894876095e-05,8.1848230745286435e-19,9.519038247016256e-17,4.759519123508128e-19,9.677058695066607e-05,0.019354117390487192,9.677058695243597e-05,5.9892121319687385e-55,1.6954732478597245e-53,8.477366239298622e-56,6.917344412423308e-17,8.428010448049949e-15,4.2140052240249744e-17,0.00012086517625025899,0.024171679938936968,0.00012085839969468483,3.1162279477655907e-05,0.006232455895737254,3.116227947868627e-05,0.00036157821721362137,0.0723156434429423,0.00036157821721471154,0.0003521000789578899,0.07042001579190157,0.00035210007895950787,0.001770798321821207,0.35416016284191587,0.0017708008142095794,0.000460899564852621,0.09217990767217889,0.00046089953836089446,0.0019043393255853659,0.38086786511822357,0.0019043393255911178,True,7,True,Cs|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
166,Bt_plus_all_10_NG,20,0.05963623316594643,on,ng_high_bt_low,0.1,1.0,0.001,hard_extinction,True,80,0.0028325376220167705,0.00190434562237173,0.5665083677782401,0.38086912447323273,0.0028325418388912,0.0019043456223661636,2.383791507831745e-05,0.0,0.0,0.0,9.677109373869935e-05,0.019354218747395194,9.677109373697597e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00012075825032310831,0.02415297575677922,0.0001207648787838961,3.116251101167181e-05,0.006232502202133623,3.116251101066812e-05,0.0,0.0,0.0,0.00035210193575258675,0.07042038715020418,0.0003521019357510209,0.0017708433049169652,0.35416817348666213,0.0017708408674333106,0.00046090052627373936,0.09218011043506573,0.00046090055217532866,0.00190434562237173,0.38086912447323273,0.0019043456223661636,True,6,True,Cs|Eu.l|Im|Lsp|Mi|Va,coexistence
167,Bt_plus_all_10_NG,20,0.05963623316594643,on,ng_high_bt_low,0.1,1.0,0.001,no_extinction_control,False,80,0.0031941036428095124,0.0019043393256788195,0.6388215722555185,0.38086786513465454,0.0031941078612775925,0.0019043393256732728,2.384768772945023e-05,3.4924537323546746e-23,4.061761674688232e-21,2.030880837344116e-23,9.67705869795628e-05,0.019354117395568027,9.677058697784014e-05,1.7359241662579133e-71,4.914190579066994e-70,2.457095289533497e-72,1.1622196511207358e-21,1.4160506853524881e-19,7.08025342676244e-22,0.00012075422248517013,0.02415217068845458,0.0001207608534422729,3.116227949448407e-05,0.006232455898696182,3.116227949348091e-05,0.0003615782172313476,0.07231564344605859,0.000361578217230293,0.00035210007898420047,0.07042001579652801,0.0003521000789826401,0.0017708391264407047,0.35416733760917546,0.0017708366880458772,0.0004608991311940423,0.09217983142103765,0.00046089915710518825,0.0019043393256788195,0.38086786513465454,0.0019043393256732728,True,7,True,Cs|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
168,Bt_plus_all_10_NG,21,0.0655128556859551,off,ng_low_bt_high,0.0001,0.001,1.0,hard_extinction,True,100,0.0035620778196918646,0.0018914096439151954,0.7124060091268629,0.37828195791234825,0.0035620300456343144,0.0018914097895617412,0.0017080101381372614,4.244513333373092e-06,0.0008461791758626161,4.230895879313081e-06,9.943600783694849e-05,0.019887204169441366,9.943602084720683e-05,2.3001450576005728e-05,0.004600292006604174,2.3001460033020872e-05,1.6755785039678153e-05,0.003338003329837512,1.669001664918756e-05,0.0009532743054197758,0.1906586833600837,0.0009532934168004185,3.50928737309073e-05,0.007018575932714599,3.5092879663573e-05,0.0003727065577808165,0.07454131646936192,0.0003727065823468096,0.0003960690814033146,0.07921382165843177,0.00039606910829215886,0.0012070851852311753,0.2414195664023542,0.001207097832011771,0.0004544120593398698,0.09088236662217103,0.00045441183311085515,0.0018914096439151954,0.37828195791234825,0.0018914097895617412,False,10,True,Col|Cs|Et|Eu.c|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
169,Bt_plus_all_10_NG,21,0.0655128556859551,off,ng_low_bt_high,0.0001,0.001,1.0,no_extinction_control,False,100,0.0035620778196918646,0.0018914096439151954,0.7124060091268629,0.37828195791234825,0.0035620300456343144,0.0018914097895617412,0.0017080101381372614,4.244513333373092e-06,0.0008461791758626161,4.230895879313081e-06,9.943600783694849e-05,0.019887204169441366,9.943602084720683e-05,2.3001450576005728e-05,0.004600292006604174,2.3001460033020872e-05,1.6755785039678153e-05,0.003338003329837512,1.669001664918756e-05,0.0009532743054197758,0.1906586833600837,0.0009532934168004185,3.50928737309073e-05,0.007018575932714599,3.5092879663573e-05,0.0003727065577808165,0.07454131646936192,0.0003727065823468096,0.0003960690814033146,0.07921382165843177,0.00039606910829215886,0.0012070851852311753,0.2414195664023542,0.001207097832011771,0.0004544120593398698,0.09088236662217103,0.00045441183311085515,0.0018914096439151954,0.37828195791234825,0.0018914097895617412,False,10,True,Col|Cs|Et|Eu.c|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
170,Bt_plus_all_10_NG,21,0.0655128556859551,off,ng_high_bt_low,0.1,1.0,0.001,hard_extinction,True,100,0.0035621310288295217,0.0018914095076188325,0.7124163898819703,0.3782819313339721,0.0035620819494098514,0.0018914096566698603,0.001752910518011852,4.253780610724935e-06,0.0008479854283205334,4.239927141602667e-06,9.943599566629239e-05,0.019887201796189264,9.943600898094632e-05,2.300144173171422e-05,0.004600290282360329,2.3001451411801645e-05,1.6840227824802655e-05,0.003354478770068089,1.6772393850340445e-05,0.0009532497857652544,0.19065390023851006,0.0009532695011925503,3.509286818123147e-05,0.007018574850584383,3.509287425292192e-05,0.00037270653478942714,0.07454131198594735,0.00037270655992973674,0.0003960690562399077,0.079213816751468,0.00039606908375734,0.0012070689778949503,0.24141640448192303,0.0012070820224096151,0.00045441236012521666,0.09088242529659925,0.00045441212648299624,0.0018914095076188325,0.3782819313339721,0.0018914096566698603,False,10,True,Col|Cs|Et|Eu.c|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
171,Bt_plus_all_10_NG,21,0.0655128556859551,off,ng_high_bt_low,0.1,1.0,0.001,no_extinction_control,False,100,0.0035621310288295217,0.0018914095076188325,0.7124163898819703,0.3782819313339721,0.0035620819494098514,0.0018914096566698603,0.001752910518011852,4.253780610724935e-06,0.0008479854283205334,4.239927141602667e-06,9.943599566629239e-05,0.019887201796189264,9.943600898094632e-05,2.300144173171422e-05,0.004600290282360329,2.3001451411801645e-05,1.6840227824802655e-05,0.003354478770068089,1.6772393850340445e-05,0.0009532497857652544,0.19065390023851006,0.0009532695011925503,3.509286818123147e-05,0.007018574850584383,3.509287425292192e-05,0.00037270653478942714,0.07454131198594735,0.00037270655992973674,0.0003960690562399077,0.079213816751468,0.00039606908375734,0.0012070689778949503,0.24141640448192303,0.0012070820224096151,0.00045441236012521666,0.09088242529659925,0.00045441212648299624,0.0018914095076188325,0.3782819313339721,0.0018914096566698603,False,10,True,Col|Cs|Et|Eu.c|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
172,Bt_plus_all_10_NG,21,0.0655128556859551,on,ng_low_bt_high,0.0001,0.001,1.0,hard_extinction,True,60,0.0031994604104030036,0.0019023592727171286,0.6398912681376976,0.38047185454525556,0.003199456340688488,0.0019023592727262777,2.2794998398634192e-05,0.0,0.0,0.0,9.934153724619104e-05,0.019868307449621,9.9341537248105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00012222108359523812,0.02444293373875235,0.00012221466869376176,3.552817834157288e-05,0.007105635668501383,3.5528178342506916e-05,0.00036118726186822514,0.0722374523739993,0.0003611872618699965,0.0003514966882299415,0.07029933764652566,0.0003514966882326283,0.0017674263976689667,0.35348575341243665,0.0017674287670621832,0.0004622592634528683,0.09245184784786128,0.00046225923923930645,0.0019023592727171286,0.38047185454525556,0.0019023592727262777,True,7,True,Cs|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
173,Bt_plus_all_10_NG,21,0.0655128556859551,on,ng_low_bt_high,0.0001,0.001,1.0,no_extinction_control,False,60,0.0031994603857920475,0.0019023592727171793,0.6398912638160201,0.3804718545452646,0.0031994563190801003,0.001902359272726323,2.2778186485883367e-05,2.500203536203152e-18,2.965288642397615e-16,1.4826443211988075e-18,9.934153724620206e-05,0.01986830744962295,9.934153724811475e-05,6.814723232471054e-55,1.93352289967264e-53,9.6676144983632e-56,7.745817755121802e-17,9.456128704981276e-15,4.728064352490638e-17,0.0001222210448019521,0.02444292692670906,0.0001222146346335453,3.552817834157847e-05,0.007105635668502389,3.5528178342511944e-05,0.000361187261868235,0.07223745237400109,0.00036118726187000545,0.0003514966882299573,0.07029933764652828,0.0003514966882326414,0.0017674264119976032,0.35348575592849735,0.0017674287796424868,0.0004622592633064393,0.09245184782214923,0.00046225923911074614,0.0019023592727171793,0.3804718545452646,0.001902359272726323,True,7,True,Cs|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
174,Bt_plus_all_10_NG,21,0.0655128556859551,on,ng_high_bt_low,0.1,1.0,0.001,hard_extinction,True,80,0.002486707397861744,0.0019023676464872377,0.4973426829253535,0.38047352929476436,0.0024867134146267676,0.0019023676464738218,3.372898066400509e-05,0.0,0.0,0.0,9.934218523340289e-05,0.019868437046117106,9.934218523058553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001220959501319467,0.024421086588315478,0.0001221054329415774,3.552846433016762e-05,0.007105692865758566,3.552846432879283e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0017674801417866077,0.3534953279941336,0.0017674766399706679,0.00046226065637961904,0.0924521384310288,0.000462260692155144,0.0019023676464872377,0.38047352929476436,0.0019023676464738218,True,5,True,Cs|Eu.l|Im|Mi|Va,coexistence
175,Bt_plus_all_10_NG,21,0.0655128556859551,on,ng_high_bt_low,0.1,1.0,0.001,no_extinction_control,False,80,0.003199377649519069,0.001902359272902068,0.6398767336741814,0.38047185457773786,0.003199383668370907,0.0019023592728886892,3.3742112508505784e-05,1.3394519081331678e-22,1.5886152774226094e-20,7.943076387113047e-23,9.9341537285001e-05,0.01986830745643732,9.93415372821866e-05,1.3559407179723963e-71,3.8471737422339743e-70,1.9235868711169873e-72,1.0652593321489129e-21,1.3004906782378977e-19,6.502453391189489e-22,0.00012209063945154035,0.02442002510813435,0.00012210012554067176,3.552817836051369e-05,0.007105635671827994,3.5528178359139974e-05,0.00036118726190401606,0.07223745238028557,0.00036118726190142786,0.0003514966882842345,0.07029933765606211,0.00035149668828031054,0.0017674745730241665,0.35349421400200887,0.0017674710700100443,0.0004622587712095968,0.0924517613994252,0.000462258806997126,0.001902359272902068,0.38047185457773786,0.0019023592728886892,True,7,True,Cs|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
176,Bt_plus_all_10_NG,22,0.07196856730011521,off,ng_low_bt_high,0.0001,0.001,1.0,hard_extinction,True,100,0.003581726295813116,0.001886682556714048,0.7163391899787075,0.37733652386133565,0.0035816959498935373,0.0018866826193066782,0.001289389664874463,1.448613622846372e-05,0.002897156836837476,1.4485784184187381e-05,0.00010185931937563224,0.020371864933053523,0.00010185932466526761,2.9318278117303936e-05,0.005863656326014746,2.931828163007373e-05,1.951752921932992e-05,0.003891933796721544,1.9459668983607718e-05,0.0009550128607731692,0.19100597020057464,0.0009550298510028732,3.928405576639881e-05,0.007856811607058695,3.9284058035293475e-05,0.0003726017940393417,0.07452036092293479,0.00037260180461467395,0.00039578045835838725,0.07915609398125481,0.00039578046990627403,0.001198408175783969,0.23968384465992754,0.0011984192232996377,0.00045545768815112006,0.0910914967143297,0.0004554574835716485,0.001886682556714048,0.37733652386133565,0.0018866826193066782,False,10,True,Col|Cs|Et|Eu.c|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
177,Bt_plus_all_10_NG,22,0.07196856730011521,off,ng_low_bt_high,0.0001,0.001,1.0,no_extinction_control,False,100,0.003581726295813116,0.001886682556714048,0.7163391899787075,0.37733652386133565,0.0035816959498935373,0.0018866826193066782,0.001289389664874463,1.448613622846372e-05,0.002897156836837476,1.4485784184187381e-05,0.00010185931937563224,0.020371864933053523,0.00010185932466526761,2.9318278117303936e-05,0.005863656326014746,2.931828163007373e-05,1.951752921932992e-05,0.003891933796721544,1.9459668983607718e-05,0.0009550128607731692,0.19100597020057464,0.0009550298510028732,3.928405576639881e-05,0.007856811607058695,3.9284058035293475e-05,0.0003726017940393417,0.07452036092293479,0.00037260180461467395,0.00039578045835838725,0.07915609398125481,0.00039578046990627403,0.001198408175783969,0.23968384465992754,0.0011984192232996377,0.00045545768815112006,0.0910914967143297,0.0004554574835716485,0.001886682556714048,0.37733652386133565,0.0018866826193066782,False,10,True,Col|Cs|Et|Eu.c|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
178,Bt_plus_all_10_NG,22,0.07196856730011521,off,ng_high_bt_low,0.1,1.0,0.001,hard_extinction,True,100,0.0035817648251673362,0.001886682481633822,0.7163466929274738,0.3773365092260396,0.0035817334646373686,0.0018866825461301981,0.001329208878223298,1.4485776331160218e-05,0.0028970898989837818,1.448544949491891e-05,0.00010185931303576172,0.020371863697241515,0.00010185931848620757,2.9318273920991832e-05,0.0058636555080795105,2.931827754039755e-05,1.959253738805151e-05,0.003906532762520105,1.9532663812600525e-05,0.0009549908340588532,0.19100168376349244,0.0009550084188174622,3.9284053048595355e-05,0.007856811077291014,3.928405538645507e-05,0.00037260178135389697,0.07452035845018097,0.0003726017922509049,0.0003957804445069583,0.07915609128121569,0.00039578045640607844,0.0011983938568716256,0.23968105791974084,0.0011984052895987042,0.00045545795465144154,0.09109154856872789,0.00045545774284363945,0.001886682481633822,0.3773365092260396,0.0018866825461301981,False,10,True,Col|Cs|Et|Eu.c|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
179,Bt_plus_all_10_NG,22,0.07196856730011521,off,ng_high_bt_low,0.1,1.0,0.001,no_extinction_control,False,100,0.0035817648251673362,0.001886682481633822,0.7163466929274738,0.3773365092260396,0.0035817334646373686,0.0018866825461301981,0.001329208878223298,1.4485776331160218e-05,0.0028970898989837818,1.448544949491891e-05,0.00010185931303576172,0.020371863697241515,0.00010185931848620757,2.9318273920991832e-05,0.0058636555080795105,2.931827754039755e-05,1.959253738805151e-05,0.003906532762520105,1.9532663812600525e-05,0.0009549908340588532,0.19100168376349244,0.0009550084188174622,3.9284053048595355e-05,0.007856811077291014,3.928405538645507e-05,0.00037260178135389697,0.07452035845018097,0.0003726017922509049,0.0003957804445069583,0.07915609128121569,0.00039578045640607844,0.0011983938568716256,0.23968105791974084,0.0011984052895987042,0.00045545795465144154,0.09109154856872789,0.00045545774284363945,0.001886682481633822,0.3773365092260396,0.0018866825461301981,False,10,True,Col|Cs|Et|Eu.c|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
180,Bt_plus_all_10_NG,22,0.07196856730011521,on,ng_low_bt_high,0.0001,0.001,1.0,hard_extinction,True,60,0.0032036585217709904,0.0018997448238117528,0.6407309328828598,0.3799489647649618,0.003203654664414299,0.001899744823824809,2.1442311513908408e-05,0.0,0.0,0.0,0.00010189298329937317,0.020378596660288375,0.00010189298330144188,0.0,0.0,0.0,0.0,0.0,0.0,0.00012351797299746747,0.02470237494527024,0.0001235118747263512,3.9748286430375586e-05,0.007949657286245072,3.9748286431225356e-05,0.00036066976156822047,0.07213395231415509,0.00036066976157077545,0.000350697194939062,0.07013943898859715,0.0003506971949429857,0.0017634191715729436,0.3526842869216457,0.0017634214346082286,0.0004637131509635482,0.09274262576665815,0.00046371312883329075,0.0018997448238117528,0.3799489647649618,0.001899744823824809,True,7,True,Cs|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
181,Bt_plus_all_10_NG,22,0.07196856730011521,on,ng_low_bt_high,0.0001,0.001,1.0,no_extinction_control,False,80,0.0032036294216933195,0.0018997448239101216,0.640725828406784,0.3799489647822124,0.0032036291420339206,0.001899744823911062,1.5550503262851123e-06,3.547201644031794e-22,4.2948666544330564e-20,2.1474333272165283e-22,0.00010189298331496543,0.02037859666302305,0.00010189298331511524,8.566157301229851e-72,2.4349395574552497e-70,1.217469778727625e-72,4.687930326005621e-21,5.734995860448752e-19,2.867497930224376e-21,0.00012347196826848327,0.024694305232226738,0.00012347152616113368,3.974828643678086e-05,0.007949657287368512,3.974828643684256e-05,0.0003606697615874732,0.07213395231753127,0.0003606697615876563,0.0003506971949686159,0.07013943899377974,0.0003506971949688987,0.0017634362430878235,0.3526872814278373,0.0017634364071391865,0.00046371298402917745,0.09274259648501751,0.00046371298242508754,0.0018997448239101216,0.3799489647822124,0.001899744823911062,True,7,True,Cs|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
182,Bt_plus_all_10_NG,22,0.07196856730011521,on,ng_high_bt_low,0.1,1.0,0.001,hard_extinction,True,20,0.0024097781569434773,0.0018997535283846706,0.4819556313798257,0.3799507056814918,0.0024097781568991287,0.001899753528407459,8.038778531727075e-10,0.0,0.0,0.0,0.00010189364534486347,0.020378729069656352,0.00010189364534828175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9748574039192116e-05,0.007949714793123527,3.9748573965617635e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0018047744169794311,0.36095488340008797,0.00180477441700044,0.0004633615205799905,0.09267230411695788,0.00046336152058478944,0.0018997535283846706,0.3799507056814918,0.001899753528407459,True,4,True,Cs|Im|Mi|Va,coexistence
183,Bt_plus_all_10_NG,22,0.07196856730011521,on,ng_high_bt_low,0.1,1.0,0.001,no_extinction_control,False,100,0.0032036070744553566,0.001899744823985441,0.6407219081717335,0.37994896479542767,0.003203609540858668,0.0018997448239771383,1.3717705703797378e-05,2.1638978097153288e-26,2.619995557699396e-24,1.3099977788496978e-26,0.00010189298332691731,0.020378596665119778,0.00010189298332559889,1.0253665773096756e-88,2.914615681217488e-87,1.457307840608744e-89,4.500794177078847e-26,5.5060821813365834e-24,2.7530410906682916e-26,0.00012343664062598945,0.024688107916024448,0.00012344053958012225,3.974828644169064e-05,0.00794965728822982,3.9748286441149106e-05,0.0003606697616022118,0.07213395232011732,0.0003606697616005866,0.0003506971949912372,0.07013943899774895,0.00035069719498874473,0.0017634493516073082,0.35268958098358794,0.0017634479049179396,0.00046371285586000225,0.0927425740009053,0.0004637128700045265,0.001899744823985441,0.37994896479542767,0.0018997448239771383,True,7,True,Cs|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
184,Bt_plus_all_10_NG,23,0.07906043210907697,off,ng_low_bt_high,0.0001,0.001,1.0,hard_extinction,True,100,0.0035995712520412075,0.0018804562501556683,0.7199091109501508,0.37609126145310046,0.0035995455547507536,0.0018804563072655023,0.0009727787988431658,2.531744946401089e-05,0.005063494688197739,2.5317473440988695e-05,0.00010423064903793788,0.02084613072201564,0.0001042306536100782,3.519756055548536e-05,0.00703951266739555,3.519756333697775e-05,2.2331908790235787e-05,0.004456388678432629,2.2281943392163144e-05,0.0009564862325304041,0.19130022160421037,0.0009565011080210519,4.3524152461280754e-05,0.008704830866858092,4.352415433429046e-05,0.00037238197915839035,0.07447639776492304,0.0003723819888246152,0.0003953090106941179,0.0790618042449995,0.00039530902122499755,0.0011883216165031246,0.23766622492740552,0.0011883311246370276,0.00045647069284622006,0.0912941047857126,0.00045647052392856297,0.0018804562501556683,0.37609126145310046,0.0018804563072655023,False,10,True,Col|Cs|Et|Eu.c|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
185,Bt_plus_all_10_NG,23,0.07906043210907697,off,ng_low_bt_high,0.0001,0.001,1.0,no_extinction_control,False,100,0.0035995712520412075,0.0018804562501556683,0.7199091109501508,0.37609126145310046,0.0035995455547507536,0.0018804563072655023,0.0009727787988431658,2.531744946401089e-05,0.005063494688197739,2.5317473440988695e-05,0.00010423064903793788,0.02084613072201564,0.0001042306536100782,3.519756055548536e-05,0.00703951266739555,3.519756333697775e-05,2.2331908790235787e-05,0.004456388678432629,2.2281943392163144e-05,0.0009564862325304041,0.19130022160421037,0.0009565011080210519,4.3524152461280754e-05,0.008704830866858092,4.352415433429046e-05,0.00037238197915839035,0.07447639776492304,0.0003723819888246152,0.0003953090106941179,0.0790618042449995,0.00039530902122499755,0.0011883216165031246,0.23766622492740552,0.0011883311246370276,0.00045647069284622006,0.0912941047857126,0.00045647052392856297,0.0018804562501556683,0.37609126145310046,0.0018804563072655023,False,10,True,Col|Cs|Et|Eu.c|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
186,Bt_plus_all_10_NG,23,0.07906043210907697,off,ng_high_bt_low,0.1,1.0,0.001,hard_extinction,True,100,0.003599604102541596,0.001880456177232183,0.719915488118991,0.3760912472970311,0.0035995774405949547,0.0018804562364851554,0.0010066381997022589,2.531740494796322e-05,0.005063486292068966,2.531743146034483e-05,0.00010423064319983988,0.020846129588729747,0.00010423064794364874,3.519755700398249e-05,0.00703951197801739,3.519755989008695e-05,2.2395816282105343e-05,0.004468793160226461,2.2343965801132305e-05,0.0009564672034358019,0.19129652854434395,0.0009564826427217197,4.352415006967422e-05,0.00870483040260624,4.35241520130312e-05,0.00037238196681558963,0.0744763953689142,0.000372381976844571,0.0003953089972472532,0.07906180163466746,0.00039530900817333727,0.001188309454574222,0.23766386442258844,0.0011883193221129422,0.0004564709089651641,0.09129414672682808,0.00045647073363414036,0.001880456177232183,0.3760912472970311,0.0018804562364851554,False,10,True,Col|Cs|Et|Eu.c|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
187,Bt_plus_all_10_NG,23,0.07906043210907697,off,ng_high_bt_low,0.1,1.0,0.001,no_extinction_control,False,100,0.003599604102541596,0.001880456177232183,0.719915488118991,0.3760912472970311,0.0035995774405949547,0.0018804562364851554,0.0010066381997022589,2.531740494796322e-05,0.005063486292068966,2.531743146034483e-05,0.00010423064319983988,0.020846129588729747,0.00010423064794364874,3.519755700398249e-05,0.00703951197801739,3.519755989008695e-05,2.2395816282105343e-05,0.004468793160226461,2.2343965801132305e-05,0.0009564672034358019,0.19129652854434395,0.0009564826427217197,4.352415006967422e-05,0.00870483040260624,4.35241520130312e-05,0.00037238196681558963,0.0744763953689142,0.000372381976844571,0.0003953089972472532,0.07906180163466746,0.00039530900817333727,0.001188309454574222,0.23766386442258844,0.0011883193221129422,0.0004564709089651641,0.09129414672682808,0.00045647073363414036,0.001880456177232183,0.3760912472970311,0.0018804562364851554,False,10,True,Col|Cs|Et|Eu.c|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
188,Bt_plus_all_10_NG,23,0.07906043210907697,on,ng_low_bt_high,0.0001,0.001,1.0,hard_extinction,True,60,0.002846473474270563,0.001896195193183544,0.5692939560571005,0.379239038640221,0.002846469780285503,0.0018961951932011051,2.041711593525619e-05,0.0,0.0,0.0,0.000104414858392568,0.020882971678968715,0.00010441485839484358,0.0,0.0,0.0,0.0,0.0,0.0,0.00012463802038213,0.024926432203780866,0.00012463216101890433,4.403287885124118e-05,0.008806575770445716,4.403287885222858e-05,0.0,0.0,0.0,0.0003496068532235881,0.06992137064580216,0.0003496068532290108,0.0017585393849062112,0.351708314123589,0.001758541570617945,0.00046524147851482447,0.0930482916345141,0.0004652414581725705,0.001896195193183544,0.379239038640221,0.0018961951932011051,True,6,True,Cs|Eu.l|Im|Lsp|Mi|Va,coexistence
