species,ratio,lag_mode,extinction_mode,max_endpoint_log10_difference,both_initial_conditions_converged,survival_class_differs,relative_composition_l1
All NG,12.64855216855296,off,no_extinction_control,0.0442795586774478,False,False,3.009558210367683e-07
All NG,12.64855216855296,on,hard_extinction,0.0,True,False,0.0
All NG,12.64855216855296,on,no_extinction_control,3.255168498661476e-05,True,False,4.172863688295842e-16
All NG,13.894954943731374,off,hard_extinction,0.0,True,False,0.0
All NG,13.894954943731374,off,no_extinction_control,0.0411596990538711,False,False,4.641228260248756e-07
All NG,13.894954943731374,on,hard_extinction,2.775557561562891e-16,True,False,0.0
All NG,13.894954943731374,on,no_extinction_control,5.001596539067066e-05,True,False,6.330803899024014e-16
All NG,15.264179671752318,off,hard_extinction,0.0,True,False,0.0
All NG,15.264179671752318,off,no_extinction_control,0.0610073594117004,False,False,2.5453791636441482e-08
All NG,15.264179671752318,on,hard_extinction,0.0,True,False,0.0
All NG,15.264179671752318,on,no_extinction_control,8.315242111578414e-05,True,False,1.053959764273997e-15
All NG,16.768329368110066,off,hard_extinction,0.0,True,False,0.0
All NG,16.768329368110066,off,no_extinction_control,0.0878843828864823,False,False,7.573458214623466e-12
All NG,16.768329368110066,on,hard_extinction,0.0,True,False,0.0
All NG,16.768329368110066,on,no_extinction_control,0.0001515775369824,True,False,1.7977841048452837e-15
All NG,18.420699693267142,off,hard_extinction,1.6653345369377348e-16,True,False,0.0
All NG,18.420699693267142,off,no_extinction_control,5.927219364387781e-05,True,False,6.886717868324247e-16
All NG,18.420699693267142,on,hard_extinction,0.0,True,False,0.0
All NG,18.420699693267142,on,no_extinction_control,0.0003071085407793,True,False,3.731499493988612e-15
All NG,20.23589647725155,off,hard_extinction,2.220446049250313e-16,True,False,0.0
All NG,20.23589647725155,off,no_extinction_control,0.0002328267589,True,False,2.8416068227692913e-15
All NG,20.23589647725155,on,hard_extinction,0.0,True,False,0.0
All NG,20.23589647725155,on,no_extinction_control,5.193108165713055e-10,True,False,3.1142671437142827e-21
All NG,22.229964825261938,off,hard_extinction,4.440892098500626e-16,True,False,0.0
All NG,22.229964825261938,off,no_extinction_control,0.0001925198406116,True,False,2.37711659340081e-15
All NG,22.229964825261938,on,hard_extinction,0.0,True,False,0.0
All NG,22.229964825261938,on,no_extinction_control,2.8261279538810413e-08,True,False,1.6948042784584716e-19
All NG,24.420530945486497,off,hard_extinction,0.0,True,False,0.0
All NG,24.420530945486497,off,no_extinction_control,0.0001506061066596,True,False,1.903152062683676e-15
All NG,24.420530945486497,on,hard_extinction,0.0,True,False,0.0
All NG,24.420530945486497,on,no_extinction_control,2.2040244402887765e-06,True,False,1.3217474408074701e-17
All NG,26.826957952797247,off,hard_extinction,0.0,True,False,0.0
All NG,26.826957952797247,off,no_extinction_control,0.0001098367001954,True,False,1.436292723740184e-15
All NG,26.826957952797247,on,hard_extinction,0.0,True,False,0.0
All NG,26.826957952797247,on,no_extinction_control,0.0002481276014929,True,False,3.0441586748583367e-15
All NG,29.4705170255181,off,hard_extinction,0.0,True,False,0.0
All NG,29.4705170255181,off,no_extinction_control,7.164944590520861e-05,True,False,9.39536114375497e-16
All NG,29.4705170255181,on,hard_extinction,0.0,True,False,0.0
All NG,29.4705170255181,on,no_extinction_control,1.0327480996608074e-05,True,False,6.193663463380534e-17
All NG,32.374575428176435,off,hard_extinction,1.1102230246251563e-16,True,False,0.0
All NG,32.374575428176435,off,no_extinction_control,3.4244251262194325e-05,True,False,4.2753312828010844e-16
All NG,32.374575428176435,on,hard_extinction,5.551115123125783e-17,True,False,0.0
All NG,32.374575428176435,on,no_extinction_control,3.256220329994619e-05,True,False,5.283841490189615e-16
All NG,35.56480306223125,off,hard_extinction,0.0,True,False,0.0
All NG,35.56480306223125,off,no_extinction_control,0.0899986721469101,False,False,8.559107059673442e-12
All NG,35.56480306223125,on,hard_extinction,0.0,True,False,0.0
All NG,35.56480306223125,on,no_extinction_control,0.0879447029051156,False,False,8.238090647291809e-12
All NG,39.06939937054613,off,hard_extinction,9.43689570931383e-16,True,False,0.0
All NG,39.06939937054613,off,no_extinction_control,0.0482442708563608,False,False,1.841756846375362e-07
All NG,39.06939937054613,on,hard_extinction,9.43689570931383e-16,True,False,0.0
All NG,39.06939937054613,on,no_extinction_control,0.0479509001934701,False,False,1.81599521911829e-07
All NG,42.91934260128774,off,hard_extinction,0.0004912514891888,False,False,4.564798790779052e-06
All NG,42.91934260128774,off,no_extinction_control,0.0004912478628629,False,False,4.564765240929594e-06
All NG,42.91934260128774,on,hard_extinction,0.0004914461470986,False,False,4.566218332154124e-06
All NG,42.91934260128774,on,no_extinction_control,0.0004914436425695,False,False,4.566195032569206e-06
All NG,47.1486636345739,off,hard_extinction,4.1597583884112055e-06,True,False,1.5728950494495186e-07
All NG,47.1486636345739,off,no_extinction_control,0.0001231657663911,True,False,4.9610182435432694e-09
All NG,47.1486636345739,on,hard_extinction,4.145829883839269e-06,True,False,1.5676271529659058e-07
All NG,47.1486636345739,on,no_extinction_control,4.145805776012423e-06,True,False,1.5676180341317458e-07
All NG,51.794746792312075,off,hard_extinction,1.1761441873758829e-06,True,False,7.604063105570713e-08
All NG,51.794746792312075,off,no_extinction_control,0.0006232832421826,True,False,3.061328513958006e-13
All NG,51.794746792312075,on,hard_extinction,1.158404722367834e-06,True,False,7.489371058565232e-08
All NG,51.794746792312075,on,no_extinction_control,1.1583972443496291e-06,True,False,7.489322704362644e-08
All NG,56.89866029018293,off,hard_extinction,8.231249903900562e-09,True,False,7.393988858683809e-10
All NG,56.89866029018293,off,no_extinction_control,0.0126087307914222,True,False,1.5084534948445718e-13
All NG,56.89866029018293,on,hard_extinction,7.758907738519838e-09,True,False,6.969691108971166e-10
All NG,56.89866029018293,on,no_extinction_control,7.758854891903866e-09,True,False,6.969642987741941e-10
All NG,62.505519252739695,off,hard_extinction,1.5612991628444206e-05,True,False,1.59483473836583e-06
All NG,62.505519252739695,off,no_extinction_control,0.0001140668779893,True,False,1.4516354576113056e-15
All NG,62.505519252739695,on,hard_extinction,1.0823679121418904e-05,True,False,1.1056104773747577e-06
All NG,62.505519252739695,on,no_extinction_control,1.082363937765507e-05,True,False,1.1056064176499791e-06
All NG,68.66488450042998,off,hard_extinction,3.4731195697190737e-10,True,False,3.674226201066943e-11
All NG,68.66488450042998,off,no_extinction_control,0.0001907814978938,True,False,2.2428155939331268e-15
All NG,68.66488450042998,on,hard_extinction,6.8734500002776144e-06,True,False,7.271539891988421e-07
All NG,68.66488450042998,on,no_extinction_control,6.873423292752534e-06,True,False,7.271511639241057e-07
All NG,75.43120063354615,off,hard_extinction,7.239093733346635e-06,True,False,7.913772087815574e-07
All NG,75.43120063354615,off,no_extinction_control,1.925859171691968e-05,True,False,2.3102543807926427e-16
All NG,75.43120063354615,on,hard_extinction,4.433233285361382e-06,True,False,4.846392266388833e-07
All NG,75.43120063354615,on,no_extinction_control,4.433215126553591e-06,True,False,4.846372418099154e-07
All NG,82.86427728546842,off,hard_extinction,4.171506162720107e-06,True,False,4.70123901620545e-07
All NG,82.86427728546842,off,no_extinction_control,0.0002350040234535,True,False,2.7336217011042807e-15
All NG,82.86427728546842,on,hard_extinction,8.241859151603137e-06,True,False,9.288582424049618e-07
All NG,82.86427728546842,on,no_extinction_control,8.241805483866216e-06,True,False,9.28852193833596e-07
All NG,91.02981779915208,off,hard_extinction,6.725049218170298e-06,True,False,7.793887784220133e-07
All NG,91.02981779915208,off,no_extinction_control,4.241522550074706e-06,True,False,3.1972524935538385e-17
All NG,91.02981779915208,on,hard_extinction,6.21502023645526e-06,True,False,7.202783761546538e-07
All NG,91.02981779915208,on,no_extinction_control,6.214980840857365e-06,True,False,7.20273810501243e-07
All NG,100.0,off,hard_extinction,5.412939255045046e-06,True,False,6.433710866352027e-07
All NG,100.0,off,no_extinction_control,0.0016797276709059,True,False,3.4705842557180146e-14
All NG,100.0,on,hard_extinction,4.806966394932388e-06,True,False,5.713455961675606e-07
All NG,100.0,on,no_extinction_control,4.806935713919103e-06,True,False,5.713419495255445e-07
