run_id,community,ratio_index,ratio,lag_mode,initial_condition,initial_ng_per_species,initial_total_ng,initial_bt,extinction_mode,hard_extinction,cycle,cycle_start_total_ng,cycle_start_bt,cycle_end_total_ng,cycle_end_bt,next_start_total_ng,next_start_bt,cycle_map_residual_log10,cycle_start_Col,cycle_end_Col,next_start_Col,cycle_start_Cs,cycle_end_Cs,next_start_Cs,cycle_start_Et,cycle_end_Et,next_start_Et,cycle_start_Eu.c,cycle_end_Eu.c,next_start_Eu.c,cycle_start_Eu.l,cycle_end_Eu.l,next_start_Eu.l,cycle_start_Im,cycle_end_Im,next_start_Im,cycle_start_Ld,cycle_end_Ld,next_start_Ld,cycle_start_Lsp,cycle_end_Lsp,next_start_Lsp,cycle_start_Mi,cycle_end_Mi,next_start_Mi,cycle_start_Va,cycle_end_Va,next_start_Va,cycle_start_Bt,cycle_end_Bt,next_start_Bt,converged_last_n,n_ng_above_threshold,final_bt_above_threshold,surviving_ng_species,final_survival_class
30,Bt_plus_all_10_NG,15,0.0372759372031494,on,ng_low_bt_high,0.0001,0.001,1.0,hard_extinction,True,80,0.0031405369481106132,0.0019094687177031605,0.6281069275874269,0.3818937436700617,0.003140534637937135,0.0019094687183503084,1.6464589416287367e-05,0.0,0.0,0.0,8.390114600535189e-05,0.01678022921756985,8.390114608784926e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.163187593955928e-05,0.018325680427698873,9.162840213849436e-05,5.676387050860911e-06,0.001135271345158512,5.67635672579256e-06,0.00036101194929257896,0.07220238988413827,0.0003610119494206913,0.00035317542137852534,0.07063508431570702,0.0003531754215785351,0.0017898606107719253,0.3579723637178622,0.001789861818589311,0.00045527955767181124,0.09105590867929231,0.00045527954339646157,0.0019094687177031605,0.3818937436700617,0.0019094687183503084,True,7,True,Cs|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
31,Bt_plus_all_10_NG,15,0.0372759372031494,on,ng_high_bt_low,0.1,1.0,0.001,hard_extinction,True,60,0.003140546773523436,0.001909468625681537,0.6281086889742606,0.3818937274193246,0.003140543444871303,0.001909468637096623,4.059918130661089e-05,0.0,0.0,0.0,8.39011343656518e-05,0.016780227162042347,8.390113581021173e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.164056809778878e-05,0.01832725538729212,9.16362769364606e-05,5.680666487083263e-06,0.0011360270931339927,5.6801354656699635e-06,0.00036101193107314014,0.0722023866666425,0.0003610119333332125,0.00035317539293017294,0.0706350792918265,0.0003531753964591325,0.0017898575056876354,0.35797180148917257,0.001789859007445863,0.00045527957488196365,0.09105591188415066,0.00045527955942075327,0.001909468625681537,0.3818937274193246,0.001909468637096623,True,7,True,Cs|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
32,Bt_plus_all_10_NG,16,0.040949150623804234,on,ng_low_bt_high,0.0001,0.001,1.0,hard_extinction,True,80,0.003148589601113196,0.0019088240377603506,0.6297174932546387,0.38176480755117753,0.003148587466273193,0.0019088240377558878,1.5252065492354916e-05,0.0,0.0,0.0,8.63499713043475e-05,0.017269994260884908,8.634997130442454e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.271847695272124e-05,0.018543044162621522,9.271522081310761e-05,1.1313710140595538e-05,0.0022627420278769207,1.1313710139384603e-05,0.00036088647320070793,0.0721772946399609,0.0003608864731998045,0.00035298119317070777,0.0705962386338547,0.0003529811931692735,0.0017881593333049998,0.35763209356865644,0.0017881604678432821,0.00045618044303911645,0.09123608596078324,0.0004561804298039162,0.0019088240377603506,0.38176480755117753,0.0019088240377558878,True,7,True,Cs|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
33,Bt_plus_all_10_NG,16,0.040949150623804234,on,ng_high_bt_low,0.1,1.0,0.001,hard_extinction,True,80,0.003148553099483758,0.0019088240376829197,0.6297108840153955,0.38176480753716513,0.0031485544200769776,0.0019088240376858258,9.439775384478821e-06,0.0,0.0,0.0,8.634997130551544e-05,0.017269994261097463,8.634997130548732e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.266280453322097e-05,0.0185329637326591,9.26648186632955e-05,1.1313710155900744e-05,0.0022627420303656734,1.1313710151828368e-05,0.00036088647318505693,0.07217729463712888,0.0003608864731856444,0.00035298119314581275,0.07059623862934968,0.00035298119314674837,0.001788178730385919,0.35763560573331965,0.0017881780286665983,0.00045618021677233217,0.09123604499147508,0.0004561802249573754,0.0019088240376829197,0.38176480753716513,0.0019088240376858258,True,7,True,Cs|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
34,Bt_plus_all_10_NG,17,0.04498432668969444,on,ng_low_bt_high,0.0001,0.001,1.0,hard_extinction,True,80,0.0031563332984886824,0.0019080354360051382,0.6312662622276646,0.38160708720024006,0.0031563313111383226,0.0019080354360012002,1.4045846078225566e-05,0.0,0.0,0.0,8.885047198743345e-05,0.017770094397509956,8.885047198754978e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.388243152634948e-05,0.018775879050548488,9.387939525274244e-05,1.6720341732185405e-05,0.003344068346484231,1.6720341732421155e-05,0.0003607327162861292,0.07214654325706628,0.0003607327162853314,0.0003527432012163264,0.07054864024301019,0.00035274320121505095,0.0017862416086185124,0.3572485339220224,0.0017862426696101119,0.00045716252712174594,0.09143250301102297,0.0004571625150551149,0.0019080354360051382,0.38160708720024006,0.0019080354360012002,True,7,True,Cs|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
35,Bt_plus_all_10_NG,17,0.04498432668969444,on,ng_high_bt_low,0.1,1.0,0.001,hard_extinction,True,80,0.0031562687930666543,0.0019080354358770037,0.631254595469357,0.38160708717706715,0.003156272977346785,0.0019080354358853358,2.959999757745635e-05,0.0,0.0,0.0,8.885047199116133e-05,0.017770094398184465,8.885047199092233e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.378388440545747e-05,0.018758055321182274,9.379027660591137e-05,1.6720341739797064e-05,0.0033440683478612025,1.672034173930601e-05,0.0003607327162601373,0.07214654325236558,0.0003607327162618279,0.0003527432011748385,0.07054864023550701,0.00035274320117753506,0.0017862760419377545,0.3572547617240092,0.001786273808620046,0.0004571621355575079,0.09143243219024723,0.00045716216095123617,0.0019080354358770037,0.38160708717706715,0.0019080354358853358,True,7,True,Cs|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
36,Bt_plus_all_10_NG,18,0.04941713361323833,on,ng_low_bt_high,0.0001,0.001,1.0,hard_extinction,True,80,0.003163657509878732,0.0019070611355175113,0.6327311335554228,0.38141222710284856,0.0031636556677771144,0.0019070611355142429,1.2873898328713551e-05,0.0,0.0,0.0,9.138861105873638e-05,0.018277722211779524,9.138861105889763e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.511943287619788e-05,0.01902332265383507,9.511661326917535e-05,2.185879384456911e-05,0.0043717587689554895,2.1858793844777447e-05,0.0003605424085076469,0.07210848170139633,0.00036054240850698165,0.0003524486165741565,0.07048972331461777,0.0003524486165730888,0.0017840676902844907,0.35681373574385716,0.0017840686787192858,0.00045823195673293444,0.09164638916098147,0.00045823194580490735,0.0019070611355175113,0.38141222710284856,0.0019070611355142429,True,7,True,Cs|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
37,Bt_plus_all_10_NG,18,0.04941713361323833,on,ng_high_bt_low,0.1,1.0,0.001,hard_extinction,True,80,0.003163566997555712,0.001907061135356354,0.632714782422415,0.38141222707374367,0.003163573912112075,0.0019070611353687184,4.838504941506727e-05,0.0,0.0,0.0,9.138861106656645e-05,0.018277722213194923,9.138861106597462e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.498089900878623e-05,0.018998296297243138,9.499148148621568e-05,2.1858793854741065e-05,0.004371758770793759,2.1858793853968794e-05,0.00036054240847477814,0.07210848169546016,0.0003605424084773008,0.00035244861652142473,0.0704897233050938,0.000352448616525469,0.0017841162486648238,0.3568225079492362,0.001784112539746181,0.0004582314199645915,0.09164629219139293,0.0004582314609569647,0.001907061135356354,0.38141222707374367,0.0019070611353687184,True,7,True,Cs|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
38,Bt_plus_all_10_NG,19,0.054286754393238594,on,ng_low_bt_high,0.0001,0.001,1.0,hard_extinction,True,80,0.0031704394475912585,0.001905842869764991,0.6340875490242438,0.3811685739524995,0.003170437745121219,0.0019058428697624973,1.176198576668952e-05,0.0,0.0,0.0,9.394940517123842e-05,0.018789881034288865,9.394940517144432e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.641888565277224e-05,0.019283254875604058,9.641627437802028e-05,2.670812117786713e-05,0.005341624235610829,2.6708121178054145e-05,0.0003603039946743236,0.07206079893476208,0.0003603039946738104,0.0003520794909670559,0.07041589819324517,0.0003520794909662259,0.0017815850741492317,0.35631719855927924,0.0017815859927963961,0.0004593944757987694,0.09187889319145356,0.00045939446595726785,0.001905842869764991,0.3811685739524995,0.0019058428697624973,True,7,True,Cs|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
39,Bt_plus_all_10_NG,19,0.054286754393238594,on,ng_high_bt_low,0.1,1.0,0.001,hard_extinction,True,80,0.0031703431065012414,0.0019058428696230286,0.6340701668384318,0.38116857392689774,0.0031703508341921595,0.0019058428696344886,5.3459969689306774e-05,0.0,0.0,0.0,9.394940518277705e-05,0.018789881036372007,9.394940518186003e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.627112598557965e-05,0.01925659546361688,9.62829773180844e-05,2.6708121188384437e-05,0.0053416242375091605,2.6708121187545803e-05,0.0003603039946451004,0.0720607989294916,0.000360303994647458,0.00035207949091978046,0.07041589818471856,0.00035207949092359284,0.0017816370494972878,0.35632657624228325,0.0017816328812114163,0.0004593939190823317,0.09187879274444037,0.00045939396372220186,0.0019058428696230286,0.38116857392689774,0.0019058428696344886,True,7,True,Cs|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
40,Bt_plus_all_10_NG,20,0.05963623316594643,on,ng_low_bt_high,0.0001,0.001,1.0,hard_extinction,True,80,0.003176537182051223,0.001904297018008949,0.6353071224170675,0.3808594036014642,0.003176535612085338,0.001904297018007321,1.0722389409245636e-05,0.0,0.0,0.0,9.651763139969713e-05,0.019303526279989276,9.651763139994638e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.775970347483634e-05,0.01955145797887304,9.775728989436519e-05,3.127262102322207e-05,0.006254524204677796,3.127262102338898e-05,0.0003600008570871845,0.07200017141736867,0.00036000085708684336,0.00035160997091438444,0.0703219941827644,0.000351609970913822,0.0017787219039397454,0.3557445512743083,0.0017787227563715415,0.00046065449421215336,0.0921308970790861,0.0004606544853954305,0.001904297018008949,0.3808594036014642,0.001904297018007321,True,7,True,Cs|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
41,Bt_plus_all_10_NG,20,0.05963623316594643,on,ng_high_bt_low,0.1,1.0,0.001,hard_extinction,True,100,0.002816512399465912,0.00190430334014459,0.5633028842030365,0.3808606680293376,0.0028165144210151828,0.001904303340146688,1.3812818864700205e-05,0.0,0.0,0.0,9.651813765750996e-05,0.01930362753143791,9.651813765718956e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.77081169092799e-05,0.019542244916806707,9.771122458403354e-05,3.1272850722351256e-05,0.006254570144427377,3.127285072213689e-05,0.0,0.0,0.0,0.0003516118345287677,0.07032236690589833,0.0003516118345294916,0.001778745768733326,0.3557489342515664,0.001778744671257832,0.00046065569091467717,0.09213114045289983,0.00046065570226449913,0.00190430334014459,0.3808606680293376,0.001904303340146688,True,6,True,Cs|Eu.l|Im|Lsp|Mi|Va,coexistence
42,Bt_plus_all_10_NG,21,0.0655128556859551,on,ng_low_bt_high,0.0001,0.001,1.0,hard_extinction,True,80,0.0031817758972399017,0.0019022992947418957,0.6363548895413347,0.3804598589482479,0.0031817744477066734,0.0019022992947412395,9.790690467248453e-06,0.0,0.0,0.0,9.907873958767905e-05,0.01981574791759434,9.907873958797169e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.910302008545068e-05,0.019820157188448612,9.910078594224306e-05,3.559577712069687e-05,0.007119155424168813,3.559577712084407e-05,0.00035960823684549745,0.07192164736906935,0.00035960823684534675,0.0003510014586221098,0.0702002917243697,0.0003510014586218485,0.0017753755337671217,0.3550752652516005,0.0017753763262580026,0.00046201313121134615,0.09240262466608341,0.00046201312333041706,0.0019022992947418957,0.3804598589482479,0.0019022992947412395,True,7,True,Cs|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
43,Bt_plus_all_10_NG,21,0.0655128556859551,on,ng_high_bt_low,0.1,1.0,0.001,hard_extinction,True,100,0.0024711352081473598,0.0019023076890727208,0.4942276501113103,0.3804615378148225,0.0024711382505565515,0.0019023076890741124,2.056086178825467e-05,0.0,0.0,0.0,9.907938592882199e-05,0.019815877185642004,9.907938592821002e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.90393757380757e-05,0.019808812936707804,9.904406468353902e-05,3.5596060741310706e-05,0.007119212148200536,3.559606074100268e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00177540560904126,0.3550807891940004,0.0017754039459700018,0.00046201477669789167,0.09240295864675954,0.0004620147932337977,0.0019023076890727208,0.3804615378148225,0.0019023076890741124,True,5,True,Cs|Eu.l|Im|Mi|Va,coexistence
44,Bt_plus_all_10_NG,22,0.07196856730011521,on,ng_low_bt_high,0.0001,0.001,1.0,hard_extinction,True,80,0.0031859196747447884,0.0018996566495885225,0.6371836655399119,0.37993132991778455,0.0031859183276995596,0.0018996566495889228,9.008490382100831e-06,0.0,0.0,0.0,0.00010161983758207571,0.020323967516482293,0.00010161983758241146,0.0,0.0,0.0,0.0,0.0,0.0,0.00010037838398457808,0.020075260375167218,0.00010037630187583608,3.978463116987749e-05,0.007956926234001023,3.978463117000511e-05,0.00035908756364498465,0.07181751272900921,0.00035908756364504607,0.0003501936697345158,0.07003873394691713,0.00035019366973458566,0.0017713915953652662,0.35427846749807523,0.0017713923374903762,0.0004634639932634905,0.09269279724025976,0.0004634639862012988,0.0018996566495885225,0.37993132991778455,0.0018996566495889228,True,7,True,Cs|Eu.l|Im|Ld|Lsp|Mi|Va,coexistence
45,Bt_plus_all_10_NG,22,0.07196856730011521,on,ng_high_bt_low,0.1,1.0,0.001,hard_extinction,True,20,0.002408894470346358,0.0018996653954781264,0.481778894061465,0.37993307909984037,0.002408894470307325,0.0018996653954992018,7.212346275764503e-10,0.0,0.0,0.0,0.00010162049711936093,0.020324099424504923,0.00010162049712252462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.978491652028515e-05,0.007956983290842832,3.978491645421416e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.001804303815356126,0.3608607630751127,0.0018043038153755637,0.0004631852413505859,0.09263704827100452,0.00046318524135502263,0.0018996653954781264,0.37993307909984037,0.0018996653954992018,True,4,True,Cs|Im|Mi|Va,coexistence
46,Bt_plus_all_10_NG,23,0.07906043210907697,on,ng_low_bt_high,0.0001,0.001,1.0,hard_extinction,True,80,0.0028302529836927454,0.0018960594683509768,0.5660503423578117,0.37921189367051283,0.002830251711789058,0.0018960594683525643,8.442021993460003e-06,0.0,0.0,0.0,0.00010413081442246657,0.020826162884570135,0.00010413081442285067,0.0,0.0,0.0,0.0,0.0,0.0,0.00010146135722934339,0.020291876998907696,0.00010145938499453848,4.4058577503514035e-05,0.008811715500724406,4.405857750362203e-05,0.0,0.0,0.0,0.00034908911766931555,0.06981782353395194,0.0003490891176697597,0.0017665276505378182,0.3533056714537392,0.001766528357268696,0.00046498546633028744,0.09299709198591828,0.0004649854599295914,0.0018960594683509768,0.37921189367051283,0.0018960594683525643,True,6,True,Cs|Eu.l|Im|Lsp|Mi|Va,coexistence
47,Bt_plus_all_10_NG,23,0.07906043210907697,on,ng_high_bt_low,0.1,1.0,0.001,hard_extinction,True,20,0.0024128526452032893,0.0018960608605667897,0.4825705290383674,0.37921217211611463,0.002412852645191837,0.0018960608605805731,2.873647986234573e-10,0.0,0.0,0.0,0.00010413092162278016,0.020826184324947653,0.00010413092162473827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.40586243160981e-05,0.008811724857389068,4.405862428694534e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0017999483368640469,0.35998966737537186,0.0017999483368768593,0.00046471476240036416,0.09294295248065884,0.0004647147624032942,0.0018960608605667897,0.37921217211611463,0.0018960608605805731,True,4,True,Cs|Im|Mi|Va,coexistence
48,Bt_plus_all_10_NG,24,0.08685113737513525,on,ng_low_bt_high,0.0001,0.001,1.0,hard_extinction,True,80,0.0028319033638497483,0.0018909258575358784,0.5663804243708908,0.3781851715077708,0.002831902121854454,0.001890925857538854,8.221945648312357e-06,0.0,0.0,0.0,0.00010660026717587092,0.02132005343526275,0.00010660026717631376,0.0,0.0,0.0,0.0,0.0,0.0,0.00010209048673849605,0.020417710801458846,0.00010208855400729423,4.8859696800283164e-05,0.009771939360073579,4.8859696800367895e-05,0.0,0.0,0.0,0.0003475034641243594,0.06950069282504896,0.00034750346412524484,0.0017603396431953603,0.3520680679793555,0.0017603403398967776,0.00046650980581537817,0.09330195996969114,0.0004665097998484557,0.0018909258575358784,0.3781851715077708,0.001890925857538854,True,6,True,Cs|Eu.l|Im|Lsp|Mi|Va,coexistence
