run_id,species,ratio,r_ng_bt_production,r_ng_dm,lag_mode,lag_h,initial_condition,initial_ng,initial_bt,extinction_mode,hard_extinction,cycle,cycle_start_ng,cycle_start_bt,cycle_end_ng,cycle_end_bt,next_start_ng,next_start_bt,cycle_map_residual_log10,converged_last_n,final_ng_above_threshold,final_bt_above_threshold,final_survival_class
1060,Cs,0.18420699693267154,6.306890238474052,1.1617733108132857,on,0.29,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.00016204149202457023,0.0018626351835806382,0.03240829841529439,0.37252703670529863,0.00016204149207647197,0.0018626351835264931,1.3910428364738436e-10,True,True,True,coexistence
1061,Cs,0.18420699693267154,6.306890238474052,1.1617733108132857,on,0.29,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.00016204149202457023,0.0018626351835806382,0.03240829841529439,0.37252703670529863,0.00016204149207647197,0.0018626351835264931,1.3910428364738436e-10,True,True,True,coexistence
1062,Cs,0.18420699693267154,6.306890238474052,1.1617733108132857,on,0.29,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.00016204158133311278,0.0018626350904207068,0.03240830391011456,0.3725270309735163,0.0001620415195505728,0.0018626351548675815,1.6558602355942753e-07,True,True,True,coexistence
1063,Cs,0.18420699693267154,6.306890238474052,1.1617733108132857,on,0.29,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.00016204158133311278,0.0018626350904207068,0.03240830391011456,0.3725270309735163,0.0001620415195505728,0.0018626351548675815,1.6558602355942753e-07,True,True,True,coexistence
1064,Cs,0.20235896477251566,6.306890238474052,1.2762557795914937,off,0.0,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.00022494542693021687,0.0017965389858360192,0.04498915067002427,0.35930772842257896,0.00022494575335012135,0.0017965386421128948,6.302073431996291e-07,True,True,True,coexistence
1065,Cs,0.20235896477251566,6.306890238474052,1.2762557795914937,off,0.0,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.00022494542693021687,0.0017965389858360192,0.04498915067002427,0.35930772842257896,0.00022494575335012135,0.0017965386421128948,6.302073431996291e-07,True,True,True,coexistence
1066,Cs,0.20235896477251566,6.306890238474052,1.2762557795914937,off,0.0,ng_high_bt_low,1.0,0.001,hard_extinction,True,40,0.00022494607802090412,0.0017965383002315823,0.04498921555126563,0.35930766010203713,0.00022494607775632813,0.0017965383005101856,5.108065082026769e-10,True,True,True,coexistence
1067,Cs,0.20235896477251566,6.306890238474052,1.2762557795914937,off,0.0,ng_high_bt_low,1.0,0.001,no_extinction_control,False,40,0.00022494607802090412,0.0017965383002315823,0.04498921555126563,0.35930766010203713,0.00022494607775632813,0.0017965383005101856,5.108065082026769e-10,True,True,True,coexistence
1068,Cs,0.20235896477251566,6.306890238474052,1.2762557795914937,on,0.29,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.00020062629542550743,0.0018221403062393495,0.040125265657551805,0.36442805433185066,0.00020062632828775904,0.0018221402716592533,7.113670363878555e-08,True,True,True,coexistence
1069,Cs,0.20235896477251566,6.306890238474052,1.2762557795914937,on,0.29,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.00020062629542550743,0.0018221403062393495,0.040125265657551805,0.36442805433185066,0.00020062632828775904,0.0018221402716592533,7.113670363878555e-08,True,True,True,coexistence
1070,Cs,0.20235896477251566,6.306890238474052,1.2762557795914937,on,0.29,ng_high_bt_low,1.0,0.001,hard_extinction,True,40,0.00020062635434347904,0.0018221402442414577,0.040125270868218356,0.3644280488487937,0.0002006263543410918,0.0018221402442439685,5.167866135025179e-12,True,True,True,coexistence
1071,Cs,0.20235896477251566,6.306890238474052,1.2762557795914937,on,0.29,ng_high_bt_low,1.0,0.001,no_extinction_control,False,40,0.00020062635434347904,0.0018221402442414577,0.040125270868218356,0.3644280488487937,0.0002006263543410918,0.0018221402442439685,5.167866135025179e-12,True,True,True,coexistence
1072,Cs,0.22229964825261944,6.306890238474052,1.402019481580661,off,0.0,ng_low_bt_high,0.001,1.0,hard_extinction,True,40,0.0004096381599090591,0.001602011656081966,0.08192770147452165,0.3204022580213519,0.00040963850737260827,0.0016020112901067596,3.68377393922259e-07,True,True,True,coexistence
1073,Cs,0.22229964825261944,6.306890238474052,1.402019481580661,off,0.0,ng_low_bt_high,0.001,1.0,no_extinction_control,False,40,0.0004096381599090591,0.001602011656081966,0.08192770147452165,0.3204022580213519,0.00040963850737260827,0.0016020112901067596,3.68377393922259e-07,True,True,True,coexistence
1074,Cs,0.22229964825261944,6.306890238474052,1.402019481580661,off,0.0,ng_high_bt_low,1.0,0.001,hard_extinction,True,60,0.00040964012615047696,0.0016020095850860058,0.08192798389050683,0.3204019605592198,0.00040963991945253413,0.001602009802796099,2.191381964777861e-07,True,True,True,coexistence
1075,Cs,0.22229964825261944,6.306890238474052,1.402019481580661,off,0.0,ng_high_bt_low,1.0,0.001,no_extinction_control,False,60,0.00040964012615047696,0.0016020095850860058,0.08192798389050683,0.3204019605592198,0.00040963991945253413,0.001602009802796099,2.191381964777861e-07,True,True,True,coexistence
1076,Cs,0.22229964825261944,6.306890238474052,1.402019481580661,on,0.29,ng_low_bt_high,0.001,1.0,hard_extinction,True,40,0.00031191065063337887,0.0017049456795015497,0.06238213075478356,0.3409891352387413,0.0003119106537739178,0.0017049456761937065,4.3727865772780206e-09,True,True,True,coexistence
1077,Cs,0.22229964825261944,6.306890238474052,1.402019481580661,on,0.29,ng_low_bt_high,0.001,1.0,no_extinction_control,False,40,0.00031191065063337887,0.0017049456795015497,0.06238213075478356,0.3409891352387413,0.0003119106537739178,0.0017049456761937065,4.3727865772780206e-09,True,True,True,coexistence
1078,Cs,0.22229964825261944,6.306890238474052,1.402019481580661,on,0.29,ng_high_bt_low,1.0,0.001,hard_extinction,True,40,0.0003119157978489726,0.0017049402580778749,0.06238278439139899,0.34098844678088275,0.00031191392195699494,0.0017049422339044137,2.6118971443445105e-06,True,True,True,coexistence
1079,Cs,0.22229964825261944,6.306890238474052,1.402019481580661,on,0.29,ng_high_bt_low,1.0,0.001,no_extinction_control,False,40,0.0003119157978489726,0.0017049402580778749,0.06238278439139899,0.34098844678088275,0.00031191392195699494,0.0017049422339044137,2.6118971443445105e-06,True,True,True,coexistence
1080,Cs,0.2442053094548651,6.306890238474052,1.540176082384424,off,0.0,ng_low_bt_high,0.001,1.0,hard_extinction,True,100,0.0019227938944549722,8.240158372794963e-06,0.3846282678132244,0.001574840620125284,0.001923141339066122,7.87420310062642e-06,0.019728943878846827,False,True,True,coexistence
1081,Cs,0.2442053094548651,6.306890238474052,1.540176082384424,off,0.0,ng_low_bt_high,0.001,1.0,no_extinction_control,False,100,0.0019227938944549722,8.240158372794963e-06,0.3846282678132244,0.001574840620125284,0.001923141339066122,7.87420310062642e-06,0.019728943878846827,False,True,True,coexistence
1082,Cs,0.2442053094548651,6.306890238474052,1.540176082384424,off,0.0,ng_high_bt_low,1.0,0.001,hard_extinction,True,40,0.0019306172511308986,0.0,0.3861234502261803,0.0,0.0019306172511309014,0.0,4.440892098500626e-16,True,True,False,ng_only
1083,Cs,0.2442053094548651,6.306890238474052,1.540176082384424,off,0.0,ng_high_bt_low,1.0,0.001,no_extinction_control,False,100,0.0019305943949604943,2.4073869027056925e-08,0.38611907997727474,4.603080826544394e-06,0.0019305953998863736,2.3015404132721967e-08,0.0195264586454007,False,True,False,ng_only
1084,Cs,0.2442053094548651,6.306890238474052,1.540176082384424,on,0.29,ng_low_bt_high,0.001,1.0,hard_extinction,True,80,0.001025196778864898,0.0009536581794936225,0.20504304285220276,0.190727752384525,0.0010252152142610138,0.000953638761922625,8.842822262877803e-06,True,True,True,coexistence
1085,Cs,0.2442053094548651,6.306890238474052,1.540176082384424,on,0.29,ng_low_bt_high,0.001,1.0,no_extinction_control,False,80,0.001025196778864898,0.0009536581794936225,0.20504304285220276,0.190727752384525,0.0010252152142610138,0.000953638761922625,8.842822262877803e-06,True,True,True,coexistence
1086,Cs,0.2442053094548651,6.306890238474052,1.540176082384424,on,0.29,ng_high_bt_low,1.0,0.001,hard_extinction,True,100,0.0010303092431950425,0.000948273340543003,0.20596487818997894,0.189756804811621,0.0010298243909498948,0.0009487840240581049,0.00023382217308753894,False,True,True,coexistence
1087,Cs,0.2442053094548651,6.306890238474052,1.540176082384424,on,0.29,ng_high_bt_low,1.0,0.001,no_extinction_control,False,100,0.0010303092431950425,0.000948273340543003,0.20596487818997894,0.189756804811621,0.0010298243909498948,0.0009487840240581049,0.00023382217308753894,False,True,True,coexistence
1088,Cs,0.2682695795279725,6.306890238474052,1.691946792404508,off,0.0,ng_low_bt_high,0.001,1.0,hard_extinction,True,40,0.0019306172512621152,0.0,0.386123450252423,0.0,0.001930617251262115,0.0,0.0,True,True,False,ng_only
1089,Cs,0.2682695795279725,6.306890238474052,1.691946792404508,off,0.0,ng_low_bt_high,0.001,1.0,no_extinction_control,False,80,0.001930617251262115,6.576657000829165e-20,0.386123450252423,7.910513562959106e-18,0.001930617251262115,3.955256781479553e-20,1.138459637672895e-08,True,True,False,ng_only
1090,Cs,0.2682695795279725,6.306890238474052,1.691946792404508,off,0.0,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0019306172512621167,0.0,0.3861234502524246,0.0,0.001930617251262123,0.0,1.3322676295501878e-15,True,True,False,ng_only
1091,Cs,0.2682695795279725,6.306890238474052,1.691946792404508,off,0.0,ng_high_bt_low,1.0,0.001,no_extinction_control,False,60,0.001930617251262113,3.3353536075808415e-19,0.3861234502524226,4.011819370504596e-17,0.001930617251262113,2.005909685252298e-19,5.7737000958013596e-08,True,True,False,ng_only
1092,Cs,0.2682695795279725,6.306890238474052,1.691946792404508,on,0.29,ng_low_bt_high,0.001,1.0,hard_extinction,True,40,0.001930617251260394,0.0,0.3861234502520784,0.0,0.001930617251260392,0.0,4.440892098500626e-16,True,True,False,ng_only
1093,Cs,0.2682695795279725,6.306890238474052,1.691946792404508,on,0.29,ng_low_bt_high,0.001,1.0,no_extinction_control,False,100,0.0019306172512603748,2.3620501455533e-17,0.386123450252076,3.3631366486410446e-15,0.00193061725126038,1.6815683243205222e-17,2.9552352511785784e-06,True,True,False,ng_only
1094,Cs,0.2682695795279725,6.306890238474052,1.691946792404508,on,0.29,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0019306172512603887,0.0,0.386123450252079,0.0,0.001930617251260395,0.0,1.3322676295501878e-15,True,True,False,ng_only
1095,Cs,0.2682695795279725,6.306890238474052,1.691946792404508,on,0.29,ng_high_bt_low,1.0,0.001,no_extinction_control,False,80,0.0019306172512603937,7.857176117666031e-18,0.3861234502520784,1.1187212517489186e-15,0.001930617251260392,5.593606258744593e-18,9.83049288194593e-07,True,True,False,ng_only
1096,Cs,0.29470517025518095,6.306890238474052,1.8586731615102343,off,0.0,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0019306172512701953,0.0,0.386123450254038,0.0,0.00193061725127019,0.0,1.3322676295501878e-15,True,True,False,ng_only
1097,Cs,0.29470517025518095,6.306890238474052,1.8586731615102343,off,0.0,ng_low_bt_high,0.001,1.0,no_extinction_control,False,40,0.0019306172512701687,8.558470212420847e-18,0.3861234502540364,6.743722650301731e-16,0.0019306172512701819,3.3718613251508655e-18,2.252502182997773e-06,True,True,False,ng_only
1098,Cs,0.29470517025518095,6.306890238474052,1.8586731615102343,off,0.0,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0019306172512701947,0.0,0.386123450254038,0.0,0.00193061725127019,0.0,1.3322676295501878e-15,True,True,False,ng_only
1099,Cs,0.29470517025518095,6.306890238474052,1.8586731615102343,off,0.0,ng_high_bt_low,1.0,0.001,no_extinction_control,False,40,0.0019306172512701778,9.799632342513852e-22,0.3861234502540371,7.721707379074568e-20,0.0019306172512701856,3.860853689537284e-22,2.5791813129671937e-10,True,True,False,ng_only
1100,Cs,0.29470517025518095,6.306890238474052,1.8586731615102343,on,0.29,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0019306172512698798,0.0,0.38612345025402145,0.0,0.0019306172512701073,0.0,5.10702591327572e-14,True,True,False,ng_only
1101,Cs,0.29470517025518095,6.306890238474052,1.8586731615102343,on,0.29,ng_low_bt_high,0.001,1.0,no_extinction_control,False,60,0.0019306172512701012,9.885089046239672e-22,0.3861234502540206,9.220186129634765e-20,0.0019306172512701032,4.610093064817383e-22,2.290914125069321e-10,True,True,False,ng_only
1102,Cs,0.29470517025518095,6.306890238474052,1.8586731615102343,on,0.29,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0019306172512701123,0.0,0.3861234502540226,0.0,0.0019306172512701131,0.0,0.0,True,True,False,ng_only
1103,Cs,0.29470517025518095,6.306890238474052,1.8586731615102343,on,0.29,ng_high_bt_low,1.0,0.001,no_extinction_control,False,40,0.0019306172512701027,7.075685795362845e-19,0.3861234502540207,6.599752377166072e-17,0.0019306172512701034,3.299876188583036e-19,1.639812428066989e-07,True,True,False,ng_only
1104,Cs,0.32374575428176433,6.306890238474052,2.0418289374270784,off,0.0,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.001930617251270563,0.0,0.3861234502541136,0.0,0.001930617251270568,0.0,1.3322676295501878e-15,True,True,False,ng_only
1105,Cs,0.32374575428176433,6.306890238474052,2.0418289374270784,off,0.0,ng_low_bt_high,0.001,1.0,no_extinction_control,False,40,0.0019306172512705672,4.68947932673281e-24,0.3861234502541136,2.512009146492694e-22,0.001930617251270568,1.256004573246347e-24,1.4903633882568101e-12,True,True,False,ng_only
1106,Cs,0.32374575428176433,6.306890238474052,2.0418289374270784,off,0.0,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.001930617251270563,0.0,0.3861234502541136,0.0,0.001930617251270568,0.0,1.3322676295501878e-15,True,True,False,ng_only
1107,Cs,0.32374575428176433,6.306890238474052,2.0418289374270784,off,0.0,ng_high_bt_low,1.0,0.001,no_extinction_control,False,40,0.0019306172512705672,4.480537573046226e-28,0.3861234502541136,2.40008550640905e-26,0.001930617251270568,1.200042753204525e-28,4.440892098500626e-16,True,True,False,ng_only
1108,Cs,0.32374575428176433,6.306890238474052,2.0418289374270784,on,0.29,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0019306172512705598,0.0,0.3861234502541133,0.0,0.0019306172512705666,0.0,1.3322676295501878e-15,True,True,False,ng_only
1109,Cs,0.32374575428176433,6.306890238474052,2.0418289374270784,on,0.29,ng_low_bt_high,0.001,1.0,no_extinction_control,False,40,0.0019306172512705577,2.497798798022302e-21,0.3861234502541116,1.5838322522177422e-19,0.001930617251270558,7.919161261088712e-22,7.408562652244655e-10,True,True,False,ng_only
1110,Cs,0.32374575428176433,6.306890238474052,2.0418289374270784,on,0.29,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0019306172512705598,0.0,0.3861234502541133,0.0,0.0019306172512705666,0.0,1.3322676295501878e-15,True,True,False,ng_only
1111,Cs,0.32374575428176433,6.306890238474052,2.0418289374270784,on,0.29,ng_high_bt_low,1.0,0.001,no_extinction_control,False,40,0.0019306172512705577,3.2351070265681397e-25,0.3861234502541116,2.0513529160602574e-23,0.001930617251270558,1.0256764580301287e-25,9.592326932761353e-14,True,True,False,ng_only
1112,Cs,0.35564803062231287,6.306890238474052,2.243033092664386,off,0.0,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0019306172512705724,0.0,0.3861234502541144,0.0,0.001930617251270572,0.0,0.0,True,True,False,ng_only
1113,Cs,0.35564803062231287,6.306890238474052,2.243033092664386,off,0.0,ng_low_bt_high,0.001,1.0,no_extinction_control,False,40,0.0019306172512705735,7.948938585481796e-30,0.38612345025411465,2.9943143148536577e-28,0.0019306172512705733,1.4971571574268288e-30,4.440892098500626e-16,True,True,False,ng_only
1114,Cs,0.35564803062231287,6.306890238474052,2.243033092664386,off,0.0,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0019306172512705724,0.0,0.3861234502541144,0.0,0.001930617251270572,0.0,0.0,True,True,False,ng_only
1115,Cs,0.35564803062231287,6.306890238474052,2.243033092664386,off,0.0,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.001930617251270572,2.3353809948520024e-19,0.3861234502541143,8.797230640604236e-18,0.0019306172512705715,4.398615320302118e-20,8.23213532896716e-08,True,True,False,ng_only
1116,Cs,0.35564803062231287,6.306890238474052,2.243033092664386,on,0.29,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0019306172512705744,0.0,0.38612345025411604,0.0,0.0019306172512705802,0.0,1.3322676295501878e-15,True,True,False,ng_only
1117,Cs,0.35564803062231287,6.306890238474052,2.243033092664386,on,0.29,ng_low_bt_high,0.001,1.0,no_extinction_control,False,40,0.001930617251270576,4.445110892540698e-27,0.3861234502541153,1.9820998952957817e-25,0.0019306172512705765,9.910499476478909e-28,1.7763568394002505e-15,True,True,False,ng_only
1118,Cs,0.35564803062231287,6.306890238474052,2.243033092664386,on,0.29,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0019306172512705744,0.0,0.38612345025411604,0.0,0.0019306172512705802,0.0,1.3322676295501878e-15,True,True,False,ng_only
1119,Cs,0.35564803062231287,6.306890238474052,2.243033092664386,on,0.29,ng_high_bt_low,1.0,0.001,no_extinction_control,False,40,0.001930617251270576,5.3219456758502e-31,0.3861234502541153,2.3730854464337631e-29,0.0019306172512705765,1.1865427232168816e-31,0.0,True,True,False,ng_only
1120,Cs,0.3906939937054615,6.306890238474052,2.4640641351314176,off,0.0,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.001930617251270581,0.0,0.3861234502541156,0.0,0.001930617251270578,0.0,4.440892098500626e-16,True,True,False,ng_only
1121,Cs,0.3906939937054615,6.306890238474052,2.4640641351314176,off,0.0,ng_low_bt_high,0.001,1.0,no_extinction_control,False,40,0.001930617251270579,4.002917083102546e-35,0.38612345025411576,1.0936609355589377e-33,0.001930617251270579,5.4683046777946886e-36,0.0,True,True,False,ng_only
1122,Cs,0.3906939937054615,6.306890238474052,2.4640641351314176,off,0.0,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.001930617251270581,0.0,0.3861234502541156,0.0,0.001930617251270578,0.0,4.440892098500626e-16,True,True,False,ng_only
1123,Cs,0.3906939937054615,6.306890238474052,2.4640641351314176,off,0.0,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.001930617251270581,7.622858020709663e-22,0.3861234502541156,2.0826866068190556e-20,0.001930617251270578,1.0413433034095278e-22,2.858318026710549e-10,True,True,False,ng_only
1124,Cs,0.3906939937054615,6.306890238474052,2.4640641351314176,on,0.29,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0019306172512705702,0.0,0.3861234502541145,0.0,0.0019306172512705724,0.0,4.440892098500626e-16,True,True,False,ng_only
1125,Cs,0.3906939937054615,6.306890238474052,2.4640641351314176,on,0.29,ng_low_bt_high,0.001,1.0,no_extinction_control,False,40,0.001930617251270575,2.3096404548008448e-32,0.38612345025411476,7.469726268832007e-31,0.0019306172512705737,3.734863134416003e-33,0.0,True,True,False,ng_only
1126,Cs,0.3906939937054615,6.306890238474052,2.4640641351314176,on,0.29,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0019306172512705702,0.0,0.3861234502541145,0.0,0.0019306172512705724,0.0,4.440892098500626e-16,True,True,False,ng_only
1127,Cs,0.3906939937054615,6.306890238474052,2.4640641351314176,on,0.29,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.0019306172512705694,1.8861059714989457e-20,0.3861234502541144,6.099951574858853e-19,0.001930617251270572,3.0499757874294264e-21,6.866665458460375e-09,True,True,False,ng_only
1128,Cs,0.42919342601287763,6.306890238474052,2.706875828937853,off,0.0,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.001930617251270584,0.0,0.3861234502541162,0.0,0.001930617251270581,0.0,8.881784197001252e-16,True,True,False,ng_only
1129,Cs,0.42919342601287763,6.306890238474052,2.706875828937853,off,0.0,ng_low_bt_high,0.001,1.0,no_extinction_control,False,40,0.001930617251270575,5.611034808198006e-40,0.38612345025411493,1.1437441099698473e-38,0.0019306172512705746,5.718720549849237e-41,0.0,True,True,False,ng_only
1130,Cs,0.42919342601287763,6.306890238474052,2.706875828937853,off,0.0,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.001930617251270584,0.0,0.3861234502541162,0.0,0.001930617251270581,0.0,8.881784197001252e-16,True,True,False,ng_only
1131,Cs,0.42919342601287763,6.306890238474052,2.706875828937853,off,0.0,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.001930617251270584,4.116303605873222e-24,0.3861234502541162,8.390605254025395e-23,0.001930617251270581,4.195302627012698e-25,1.6040502259784262e-12,True,True,False,ng_only
1132,Cs,0.42919342601287763,6.306890238474052,2.706875828937853,on,0.29,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.001930617251270578,0.0,0.38612345025411693,0.0,0.0019306172512705846,0.0,1.3322676295501878e-15,True,True,False,ng_only
1133,Cs,0.42919342601287763,6.306890238474052,2.706875828937853,on,0.29,ng_low_bt_high,0.001,1.0,no_extinction_control,False,40,0.0019306172512705774,3.3058564790232866e-37,0.3861234502541154,7.976705665569388e-36,0.001930617251270577,3.9883528327846937e-38,4.440892098500626e-16,True,True,False,ng_only
1134,Cs,0.42919342601287763,6.306890238474052,2.706875828937853,on,0.29,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.001930617251270578,0.0,0.38612345025411693,0.0,0.0019306172512705846,0.0,1.3322676295501878e-15,True,True,False,ng_only
1135,Cs,0.42919342601287763,6.306890238474052,2.706875828937853,on,0.29,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.001930617251270578,1.0184692826970727e-22,0.38612345025411693,2.4574658413099752e-21,0.0019306172512705846,1.2287329206549876e-23,3.8895109355507884e-11,True,True,False,ng_only
1136,Cs,0.47148663634573923,6.306890238474052,2.973614464339908,off,0.0,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0019306172512705715,0.0,0.38612345025411526,0.0,0.0019306172512705763,0.0,8.881784197001252e-16,True,True,False,ng_only
1137,Cs,0.47148663634573923,6.306890238474052,2.973614464339908,off,0.0,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.0019306172512705715,2.9154991892058534e-22,0.38612345025411526,4.5496234480716134e-21,0.0019306172512705763,2.2748117240358067e-23,1.1673861877170566e-10,True,True,False,ng_only
1138,Cs,0.47148663634573923,6.306890238474052,2.973614464339908,off,0.0,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0019306172512705715,0.0,0.38612345025411526,0.0,0.0019306172512705763,0.0,8.881784197001252e-16,True,True,False,ng_only
1139,Cs,0.47148663634573923,6.306890238474052,2.973614464339908,off,0.0,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.0019306172512705715,3.519861736641362e-26,0.38612345025411526,5.4927285009315205e-25,0.0019306172512705763,2.7463642504657602e-27,1.4210854715202004e-14,True,True,False,ng_only
1140,Cs,0.47148663634573923,6.306890238474052,2.973614464339908,on,0.29,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.001930617251270579,0.0,0.3861234502541146,0.0,0.001930617251270573,0.0,1.3322676295501878e-15,True,True,False,ng_only
1141,Cs,0.47148663634573923,6.306890238474052,2.973614464339908,on,0.29,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.001930617251270579,5.9702017981491e-21,0.3861234502541146,1.1028199412469003e-19,0.001930617251270573,5.514099706234502e-22,2.3533512916174004e-09,True,True,False,ng_only
1142,Cs,0.47148663634573923,6.306890238474052,2.973614464339908,on,0.29,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.001930617251270579,0.0,0.3861234502541146,0.0,0.001930617251270573,0.0,1.3322676295501878e-15,True,True,False,ng_only
1143,Cs,0.47148663634573923,6.306890238474052,2.973614464339908,on,0.29,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.001930617251270579,8.708769275253326e-25,0.3861234502541146,1.6086900820413193e-23,0.001930617251270573,8.043450410206597e-26,3.4283687000424834e-13,True,True,False,ng_only
1144,Cs,0.517947467923121,6.306890238474052,3.266637829486684,off,0.0,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0019306172512705726,0.0,0.38612345025411376,0.0,0.0019306172512705687,0.0,8.881784197001252e-16,True,True,False,ng_only
1145,Cs,0.517947467923121,6.306890238474052,3.266637829486684,off,0.0,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.0019306172512705726,3.3386816398939055e-24,0.38612345025411376,4.083540188429316e-23,0.0019306172512705687,2.041770094214658e-25,1.3606893389805919e-12,True,True,False,ng_only
1146,Cs,0.517947467923121,6.306890238474052,3.266637829486684,off,0.0,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0019306172512705726,0.0,0.38612345025411376,0.0,0.0019306172512705687,0.0,8.881784197001252e-16,True,True,False,ng_only
1147,Cs,0.517947467923121,6.306890238474052,3.266637829486684,off,0.0,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.0019306172512705726,4.579255689177329e-28,0.38612345025411376,5.60088581564891e-27,0.0019306172512705687,2.800442907824455e-29,8.881784197001252e-16,True,True,False,ng_only
1148,Cs,0.517947467923121,6.306890238474052,3.266637829486684,on,0.29,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0019306172512705757,0.0,0.3861234502541155,0.0,0.0019306172512705774,0.0,4.440892098500626e-16,True,True,False,ng_only
1149,Cs,0.517947467923121,6.306890238474052,3.266637829486684,on,0.29,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.0019306172512705757,6.901998360009485e-23,0.3861234502541155,9.992843696122215e-22,0.0019306172512705774,4.9964218480611076e-24,2.780353725029272e-11,True,True,False,ng_only
1150,Cs,0.517947467923121,6.306890238474052,3.266637829486684,on,0.29,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0019306172512705757,0.0,0.3861234502541155,0.0,0.0019306172512705774,0.0,4.440892098500626e-16,True,True,False,ng_only
1151,Cs,0.517947467923121,6.306890238474052,3.266637829486684,on,0.29,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.0019306172512705757,1.132961774370481e-26,0.3861234502541155,1.640323473642495e-25,0.0019306172512705774,8.201617368212475e-28,5.329070518200751e-15,True,True,False,ng_only
1152,Cs,0.5689866029018296,6.306890238474052,3.5885360516640605,off,0.0,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0019306172512705707,0.0,0.3861234502541148,0.0,0.0019306172512705741,0.0,8.881784197001252e-16,True,True,False,ng_only
1153,Cs,0.5689866029018296,6.306890238474052,3.5885360516640605,off,0.0,ng_low_bt_high,0.001,1.0,no_extinction_control,False,20,0.0019306172512705707,5.599484638491568e-26,0.3861234502541148,5.484549865138055e-25,0.0019306172512705741,2.7422749325690277e-27,2.3092638912203256e-14,True,True,False,ng_only
1154,Cs,0.5689866029018296,6.306890238474052,3.5885360516640605,off,0.0,ng_high_bt_low,1.0,0.001,hard_extinction,True,20,0.0019306172512705707,0.0,0.3861234502541148,0.0,0.0019306172512705741,0.0,8.881784197001252e-16,True,True,False,ng_only
1155,Cs,0.5689866029018296,6.306890238474052,3.5885360516640605,off,0.0,ng_high_bt_low,1.0,0.001,no_extinction_control,False,20,0.0019306172512705707,8.738272796825943e-30,0.3861234502541148,8.558911396939195e-29,0.0019306172512705741,4.2794556984695975e-31,8.881784197001252e-16,True,True,False,ng_only
1156,Cs,0.5689866029018296,6.306890238474052,3.5885360516640605,on,0.29,ng_low_bt_high,0.001,1.0,hard_extinction,True,20,0.0019306172512705735,0.0,0.38612345025411443,0.0,0.0019306172512705722,0.0,4.440892098500626e-16,True,True,False,ng_only
