run_id,community,ratio_index,ratio,lag_mode,initial_condition,initial_ng_per_species,initial_total_ng,initial_bt,extinction_mode,hard_extinction,cycle,cycle_start_total_ng,cycle_start_bt,cycle_end_total_ng,cycle_end_bt,next_start_total_ng,next_start_bt,cycle_map_residual_log10,cycle_start_Col,cycle_end_Col,next_start_Col,cycle_start_Cs,cycle_end_Cs,next_start_Cs,cycle_start_Et,cycle_end_Et,next_start_Et,cycle_start_Eu.c,cycle_end_Eu.c,next_start_Eu.c,cycle_start_Eu.l,cycle_end_Eu.l,next_start_Eu.l,cycle_start_Im,cycle_end_Im,next_start_Im,cycle_start_Ld,cycle_end_Ld,next_start_Ld,cycle_start_Lsp,cycle_end_Lsp,next_start_Lsp,cycle_start_Mi,cycle_end_Mi,next_start_Mi,cycle_start_Va,cycle_end_Va,next_start_Va,cycle_start_Bt,cycle_end_Bt,next_start_Bt,converged_last_n,n_ng_above_threshold,final_bt_above_threshold,surviving_ng_species,final_survival_class
0,Bt_plus_all_10_NG,0,0.0,off,ng_low_bt_high,0.0001,0.001,1.0,hard_extinction,True,20,0.003467057337559779,0.0019130364893907878,0.6932030081877899,0.38260729787815756,0.0034660150409389495,0.0019130364893907878,0.033081596675129,0.0,0.0,0.0,4.641541645325314e-05,0.009282841239116539,4.6414206195582696e-05,0.0,0.0,0.0,2.7961187315646073e-05,0.005182078728117038,2.591039364058519e-05,0.0009119073089047087,0.18250075405795893,0.0009125037702897947,0.0,0.0,0.0,0.0003717330932701235,0.0743466186540247,0.0003717330932701235,0.0003952530846621768,0.07905061693243537,0.0003952530846621768,0.0012728500461708738,0.25465517478652316,0.0012732758739326159,0.00044093720078299724,0.08818492378961414,0.0004409246189480707,0.0019130364893907878,0.38260729787815756,0.0019130364893907878,False,7,True,Cs|Eu.c|Eu.l|Ld|Lsp|Mi|Va,coexistence
1,Bt_plus_all_10_NG,0,0.0,off,ng_low_bt_high,0.0001,0.001,1.0,no_extinction_control,False,20,0.003467057921806381,0.0019130364893907878,0.6932030697993807,0.38260729787815756,0.0034660153489969037,0.0019130364893907878,0.27729837396866763,5.842449311731587e-10,6.161149996496115e-08,3.080574998248058e-10,4.641541645325314e-05,0.009282841239116539,4.6414206195582696e-05,1.4196375573790192e-17,5.945577319167667e-16,2.9727886595838335e-18,2.7961187315646073e-05,0.005182078728117038,2.591039364058519e-05,0.0009119073089047087,0.18250075405795893,0.0009125037702897947,1.6566035067583314e-15,9.022521590743978e-14,4.511260795371989e-16,0.0003717330932701235,0.0743466186540247,0.0003717330932701235,0.0003952530846621768,0.07905061693243537,0.0003952530846621768,0.0012728500461708738,0.25465517478652316,0.0012732758739326159,0.00044093720078299724,0.08818492378961414,0.0004409246189480707,0.0019130364893907878,0.38260729787815756,0.0019130364893907878,False,7,True,Cs|Eu.c|Eu.l|Ld|Lsp|Mi|Va,coexistence
2,Bt_plus_all_10_NG,0,0.0,off,ng_high_bt_low,0.1,1.0,0.001,hard_extinction,True,20,0.0034682189445753657,0.0019130364893907878,0.6934119780465632,0.38260729787815756,0.003467059890232816,0.0019130364893907878,0.03417049676960904,0.0,0.0,0.0,4.6417045423404234e-05,0.009283037250472274,4.641518625236137e-05,0.0,0.0,0.0,3.0255989066701493e-05,0.005593335271780909,2.7966676358904545e-05,0.000911234727792919,0.18238105351254108,0.0009119052675627054,0.0,0.0,0.0,0.0003717330932701235,0.0743466186540247,0.0003717330932701235,0.0003952530846621768,0.07905061693243537,0.0003952530846621768,0.0012723736780940464,0.2545698737305104,0.0012728493686525518,0.000440951326265994,0.08818744269479853,0.00044093721347399263,0.0019130364893907878,0.38260729787815756,0.0019130364893907878,False,7,True,Cs|Eu.c|Eu.l|Ld|Lsp|Mi|Va,coexistence
3,Bt_plus_all_10_NG,0,0.0,off,ng_high_bt_low,0.1,1.0,0.001,no_extinction_control,False,20,0.0034682203143673253,0.0019130364893907878,0.6934121224971693,0.38260729787815756,0.0034670606124858464,0.0019130364893907878,0.27768015322022244,1.3697845906933686e-09,1.4445020591678699e-07,7.22251029583935e-10,4.6417045423404234e-05,0.009283037250472274,4.641518625236137e-05,9.149386421596818e-17,3.83185018667459e-15,1.915925093337295e-17,3.0255989066701493e-05,0.005593335271780909,2.7966676358904545e-05,0.000911234727792919,0.18238105351254108,0.0009119052675627054,7.277331065867403e-15,3.963523944916526e-13,1.981761972458263e-15,0.0003717330932701235,0.0743466186540247,0.0003717330932701235,0.0003952530846621768,0.07905061693243537,0.0003952530846621768,0.0012723736780940464,0.2545698737305104,0.0012728493686525518,0.000440951326265994,0.08818744269479853,0.00044093721347399263,0.0019130364893907878,0.38260729787815756,0.0019130364893907878,False,7,True,Cs|Eu.c|Eu.l|Ld|Lsp|Mi|Va,coexistence
4,Bt_plus_all_10_NG,0,0.0,on,ng_low_bt_high,0.0001,0.001,1.0,hard_extinction,True,20,0.0031192357155738343,0.0019130364893907878,0.6236452764307187,0.38260729787815756,0.003118226382153593,0.0019130364893907878,0.005888146084659596,0.0,0.0,0.0,4.598158391680673e-05,0.009196049923409737,4.598024961704869e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00011612066271845187,0.022911385636623115,0.00011455692818311558,0.0,0.0,0.0,0.0003632749278317447,0.07265498556634876,0.0003632749278317438,0.000354718689862521,0.07094373797250421,0.000354718689862521,0.0017930977839949536,0.3587324811937754,0.001793662405968877,0.0004460420672493559,0.08920663613805742,0.0004460331806902871,0.0019130364893907878,0.38260729787815756,0.0019130364893907878,False,6,True,Cs|Eu.l|Ld|Lsp|Mi|Va,coexistence
5,Bt_plus_all_10_NG,0,0.0,on,ng_low_bt_high,0.0001,0.001,1.0,no_extinction_control,False,20,0.003119240415069187,0.0019130364893907878,0.6236455629497434,0.38260729787815756,0.0031182278147487167,0.0019130364893907878,0.32163195528479704,4.861777732054867e-11,4.5318976906155285e-09,2.265948845307764e-11,4.598158391680673e-05,0.009196049923409737,4.598024961704869e-05,2.8187275175034122e-21,7.672702518322462e-20,3.8363512591612313e-22,1.937941864732713e-08,2.3068150832340046e-06,1.1534075416170023e-08,0.00011611327499228921,0.022910086561268174,0.00011455043280634088,1.6566035067583314e-15,9.022521590743978e-14,4.511260795371989e-16,0.0003632749278317448,0.07265498556634875,0.00036327492783174375,0.000354718689862521,0.07094373797250421,0.000354718689862521,0.0017930902465635179,0.35873173439029193,0.0017936586719514596,0.0004460422638642265,0.08920665718884944,0.0004460332859442472,0.0019130364893907878,0.38260729787815756,0.0019130364893907878,False,6,True,Cs|Eu.l|Ld|Lsp|Mi|Va,coexistence
6,Bt_plus_all_10_NG,0,0.0,on,ng_high_bt_low,0.1,1.0,0.001,hard_extinction,True,20,0.0031210275528089,0.0019130364893907878,0.6239574324197371,0.38260729787815756,0.0031197871620986858,0.0019130364893907878,0.007092013179663681,0.0,0.0,0.0,4.5983377847062676e-05,0.009196267132793154,4.598133566396577e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00011890344168946636,0.023395504135979447,0.00011697752067989724,0.0,0.0,0.0,0.00036327492783174646,0.07265498556634897,0.0003632749278317449,0.000354718689862521,0.07094373797250421,0.000354718689862521,0.0017920890852595266,0.3585575452021243,0.0017927877260106215,0.00044605803031857723,0.08920939240998704,0.00044604696204993523,0.0019130364893907878,0.38260729787815756,0.0019130364893907878,False,6,True,Cs|Eu.l|Ld|Lsp|Mi|Va,coexistence
7,Bt_plus_all_10_NG,0,0.0,on,ng_high_bt_low,0.1,1.0,0.001,no_extinction_control,False,20,0.003121042350537063,0.0019130364893907878,0.6239589366518686,0.38260729787815756,0.0031197946832593427,0.0019130364893907878,0.32876169062621763,1.7717045236069246e-10,1.6514907889411934e-08,8.257453944705967e-11,4.5983377847062676e-05,0.009196267132793154,4.598133566396577e-05,5.498599716468079e-20,1.496743464198314e-18,7.48371732099157e-21,3.9058016196765975e-08,4.647954622412263e-06,2.3239773112061316e-08,0.00011889667786675589,0.023394309123955882,0.00011697154561977941,7.277331065867403e-15,3.963523944916526e-13,1.981761972458263e-15,0.00036327492783174635,0.07265498556634899,0.00036327492783174494,0.000354718689862521,0.07094373797250421,0.000354718689862521,0.001792070969731737,0.3585555295513478,0.0017927776477567388,0.00044605847220331366,0.08920944283499196,0.0004460472141749598,0.0019130364893907878,0.38260729787815756,0.0019130364893907878,False,6,True,Cs|Eu.l|Ld|Lsp|Mi|Va,coexistence
8,Bt_plus_all_10_NG,1,0.01,off,ng_low_bt_high,0.0001,0.001,1.0,hard_extinction,True,20,0.003481541181330096,0.0019112382217984455,0.6960963380568048,0.38224770204253083,0.003480481690284024,0.0019112385102126542,0.03029143327945505,0.0,0.0,0.0,5.966183830886223e-05,0.011932371714557596,5.966185857278798e-05,0.0,0.0,0.0,3.1095992884258975e-05,0.005800200275684346,2.9001001378421732e-05,0.0009175073934704427,0.1836247331904508,0.000918123665952254,0.0,0.0,0.0,0.00037193371234789103,0.07438675219996048,0.0003719337609998024,0.0003955803048935628,0.07911607185851731,0.00039558035929258654,0.001262590593628542,0.25260436593492935,0.0012630218296746467,0.00044317134579653595,0.08863184288270488,0.0004431592144135244,0.0019112382217984455,0.38224770204253083,0.0019112385102126542,False,7,True,Cs|Eu.c|Eu.l|Ld|Lsp|Mi|Va,coexistence
9,Bt_plus_all_10_NG,1,0.01,off,ng_low_bt_high,0.0001,0.001,1.0,no_extinction_control,False,20,0.0034815445820401167,0.0019112382179138653,0.6960967352365481,0.3822477015886331,0.003480483676182741,0.0019112385079431654,0.232855532397803,3.416399148388044e-09,3.9962520642328e-07,1.9981260321164002e-09,5.966183651786912e-05,0.011932371497625363,5.966185748812682e-05,4.176563907793525e-15,2.4143722634931444e-13,1.2071861317465723e-15,3.109597567314326e-05,0.005800197171289934,2.9000985856449668e-05,0.0009175073967978469,0.18362473389720532,0.0009181236694860266,1.2365944754179478e-12,9.831466531602393e-11,4.915733265801196e-13,0.0003719337116909482,0.0743867521231996,0.000371933760615998,0.0003955803041553543,0.07911607177226102,0.00039558035886130507,0.0012625905946128384,0.25260436627340455,0.0012630218313670228,0.0004431713449521965,0.08863184277779984,0.0004431592138889992,0.0019112382179138653,0.3822477015886331,0.0019112385079431654,False,7,True,Cs|Eu.c|Eu.l|Ld|Lsp|Mi|Va,coexistence
